VisitID,VisitDateRaw,RepID,RepNameRaw,DoctorID,DoctorNameRaw,SpecialtyRaw,TerritoryRaw,DoctorClass,VisitStatus,Outcome,VisitType,SamplesGiven,FollowUpRequired,DurationMin
V0008587,2025-12-05,R005,Mahmoud Tarek,D0127,Dr. Mariam Samir,Gyna,Tanta,A,Completed,Sample Accepted,Launch,2,No,18
V0008588,2025-12-05,R005,Mahmoud Tarek,D0105,Dr. Ahmed Tarek,Internal,Tanta,B,Completed,Follow-up,Educational,1,Yes,22
V0008589,2025-12-05,R006,Nada Wael,D0130,Dr. Mostafa Adel,Gyna,El Mahalla El Kubra,B,Cancelled,Not Applicable,Educational,0,No,0
V0008590,12/05/2025,R006,Nada Wael,D0154,Dr. Nour Adel,Gyna,El Mahalla El Kubra,C,Completed,Follow-up,Educational,0,Yes,12
V0008591,05/12/2025,R006,Nada Wael,D0134,Dr. Mostafa Samir,Gyna,El Mahalla El Kubra,B,Completed,Follow-up,Educational,0,Yes,15
V0008592,2025-12-05,R006,Nada Wael,D0147,Dr. Ahmed Wael,Internal,El Mahalla El Kubra,A,Completed,Interested,Follow-up,2,No,22
V0008593,2025-12-05,R007,Mostafa Adel,D0177,Dr. Mina Hassan,Pedia,Benha,A,Completed,Not Available,Launch,2,No,23
V0008594,05-Dec-2025,R007,Mostafa Adel,D0180,Dr. Sara Samir,Internal,Benha,B,Completed,Sample Accepted,Educational,0,Yes,15
V0008595,2025-12-05,R008,Yara Emad,D0207,Dr. Ahmed Adel,Internal,Shubra El Kheima,C,Completed,Sample Accepted,Educational,2,No,16
V0008596,2025-12-05,R008,Yara Emad,D0197,Dr. Nour Saad,Internal,Shubra El Kheima,B,Completed,Not Available,Routine,0,No,18
V0008597,2025-12-05,R008,Yara Emad,D0196,Dr. Sara Wael,Pedia,Shubra El Kheima,C,Completed,Follow-up,Routine,2,Yes,13
V0008598,2025-12-05,R009,Hossam Ali,D0219,Dr. Mariam Wael,Pedia,Qalyub,C,Completed,Not Available,Launch,2,No,12
V0008599,2025-12-05,R009,Hossam Ali,D0231,Dr. Sara Tarek,Internal,Qalyub,A,Completed,Interested,Routine,0,No,31
V0008600,2025-12-05,R009,Hossam Ali,D0224,Dr. Aya Nabil,Pedia,Qalyub,B,Completed,Follow-up,Routine,0,Yes,12
V0008601,2025-12-05,R010,Rana Ashraf,D0252,Dr. Mostafa Ali,Internal,Maadi,C,Completed,Sample Accepted,Routine,2,Yes,15
V0008602,2025-12-05,R010,Rana Ashraf,D0251,Dr. Mostafa Hassan,Internal,Maadi,A,Completed,Sample Accepted,Launch,1,Yes,12
V0008603,2025-12-05,R010,Rana Ashraf,D0241,Dr. Mina Hassan,Internal,Maadi,C,Completed,Interested,Launch,0,No,21
V0008604,2025-12-05,R011,Mohamed Saad,D0294,Dr. Mohamed Samir,Gyna,Nasr City,A,Completed,No Interest,Educational,1,No,6
V0008605,2025-12-05,R011,Mohamed Saad,D0277,Dr. Rana Samir,Internal,Nasr City,A,Completed,Interested,Follow-up,2,Yes,21
V0008606,2025-12-05,R011,Mohamed Saad,D0302,Dr. Mahmoud Emad,Internal,Nasr City,C,Completed,Interested,Educational,0,No,15
V0008607,2025-12-05,R011,Mohamed Saad ,D0307,Dr. Mohamed Fathy,Internal,Nasr City,B,Completed,Interested,Educational,0,Yes,27
V0008608,2025-12-05,R012,Nourhan Atef,D0334,Dr. Mina Saad,Gyna,Heliopolis,B,Completed,Interested,Routine,1,No,12
V0008609,2025-12-05,R012,Nourhan Atef,D0322,Dr. Mariam Fathy,Gyna,Heliopolis,C,Completed,Interested,Launch,0,No,23
V0008610,2025-12-05,R012,Nourhan Atef,D0320,Dr. Mariam Saad,Internal,Heliopolis,B,Completed,Sample Accepted,Follow-up,2,No,32
V0008611,2025-12-05,R012,Nourhan Atef,D0315,Dr. Mina Hassan,Gyna,Heliopolis,C,Completed,Interested,Launch,0,No,10
V0008612,2025-12-05,R013,Khaled Ibrahim,D0008,Dr. Mahmoud Nabil,Pedia,Shebin El-Kom,C,Completed,Sample Accepted,Launch,0,Yes,14
V0008613,2025-12-05,R013,Khaled Ibrahim,D0021,Dr. Mostafa Ali,Gyna,Shebin El-Kom,C,Completed,Interested,Follow-up,0,Yes,17
V0008614,2025-12-05,R013,Khaled Ibrahim,D0022,Dr. Mostafa Nabil,Internal,Shebin El-Kom,B,Completed,Follow-up,Educational,1,Yes,15
V0008615,2025-12-05,R015,Amr Fathy,D0206,Dr. Rana Ali,Pedia,Shubra El Kheima,B,Completed,Sample Accepted,Routine,0,Yes,21
V0008616,2025-12-05,R015,Amr Fathy,D0187,Dr. Mahmoud Adel,INTERNAL,Shubra El Kheima,A,Completed,Not Available,Follow-up,1,No,18
V0008617,12/05/2025,R015,Amr Fathy,D0213,Dr. Mina Ali,Internal,Shubra El Kheima,B,Completed,Sample Accepted,Educational,0,Yes,19
V0008618,2025-12-05,R016,Salma Osama,D0289,Dr. Ahmed Adel,Internal,Nasr City,B,Cancelled,Not Applicable,Educational,0,No,0
V0008619,2025-12-05,R016,Salma Osama,D0276,Dr. Aya Adel,Internal,Nasr City,C,Completed,No Interest,Follow-up,1,No,25
V0008620,2025-12-08,R001,Ahmed Hassan,D0003,Dr. Mina Saad,Pedia,Shebin El-Kom,B,Completed,Sample Accepted,Launch,1,No,8
V0008621,2025-12-08,R001,Ahmed Hassan,D0024,Dr. Nour Wael,Internal,Shebin El-Kom,C,Completed,No Interest,Routine,1,No,20
V0008622,2025-12-08,R002,Mona Samir,D0039,Dr. Nour Tarek,Pedia,Menouf,A,Completed,No Interest,Educational,1,No,20
V0008623,2025-12-08,R002,Mona Samir,D0047,Dr. Mohamed Hassan,Gyna,Menouf,C,Completed,No Interest,Launch,1,No,15
V0008624,2025-12-08,R002,Mona Samir,D0034,Dr. Mohamed Emad,Pedia,Menouf,C,Completed,Interested,Routine,0,Yes,17
V0008625,2025-12-08,R002,Mona Samir,D0040,Dr. Mina Samir,Internal,Menouf,A,Completed,Interested,Follow-up,1,No,16
V0008626,2025-12-08,R003,Karim Hany,D0059,Dr. Rana Ali,Internal,Ashmoun,B,Completed,Follow-up,Launch,0,No,17
V0008627,2025-12-08,R003,Karim Hany,D0069,Dr. Sara Saad,Internal,Ashmoun,C,Completed,No Interest,Launch,0,No,5
V0008628,2025-12-08,R003,Karim Hany,D0054,Dr. Mina Nabil,Internal,Ashmoun,B,Cancelled,Not Applicable,Launch,0,No,0
V0008629,2025-12-08,R003,Karim Hany,D0064,Dr. Mahmoud Hassan,Gyna,Ashmoun,B,Cancelled,Not Applicable,Follow-up,0,No,0
V0008630,2025-12-08,R004,Sara Mostafa,D0076,Dr. Sara Emad,Internal,Sadat City,C,Completed,Follow-up,Educational,2,Yes,12
V0008631,2025-12-08,R004,Sara Mostafa,D0088,Dr. Mina Wael,Internal,Sadat City,B,Completed,No Interest,Educational,1,No,11
V0008632,2025-12-08,R005,Mahmoud Tarek,D0123,Dr. Sara Saad,Internal,Tanta,B,Completed,Follow-up,Educational,1,Yes,25
V0008633,2025-12-08,R005,Mahmoud Tarek,D0111,Dr. Sara Fathy,Internal,Tanta,A,Completed,Follow-up,Follow-up,2,No,10
V0008634,2025-12-08,R006,Nada Wael,D0140,Dr. Mariam Saad,Internal,El Mahalla El Kubra,A,Completed,Interested,Educational,2,No,12
V0008635,2025-12-08,R006,Nada Wael,D0142,Dr. Sara Samir,Internal,El Mahalla El Kubra,B,Completed,Sample Accepted,Launch,0,No,26
V0008636,2025-12-08,R006,Nada Wael,D0138,Dr. Aya Saad,Internal,El Mahalla El Kubra,A,Completed,Follow-up,Launch,1,Yes,31
V0008637,2025-12-08,R006,Nada Wael,D0132,Dr. Ahmed Ali ,Pedia,El Mahalla El Kubra,C,Completed,Follow-up,Follow-up,1,Yes,18
V0008638,2025-12-08,R007,Mostafa Adel,D0179,Dr. Mariam Wael,Pedia,Benha,B,Completed,Interested,Routine,0,No,9
V0008639,2025-12-08,R007,Mostafa Adel,D0176,Dr. Mohamed Adel,Pedia,Benha,C,Completed,Interested,Launch,2,No,17
V0008640,2025-12-08,R008,Yara Emad,D0186,Dr. Mahmoud Wael,Pedia,Shubra El Kheima,B,Completed,Interested,Educational,0,No,17
V0008641,2025-12-08,R008,Yara Emad,D0189,Dr. Mina Saad,Gyna, Shubra El Kheima,B,Completed,Sample Accepted,Educational,0,Yes,17
V0008642,2025-12-08,R008,Yara Emad,D0201,Dr. Aya Nabil,Pedia,Shubra El Kheima,B,Rescheduled,Not Applicable,Educational,0,No,0
V0008643,2025-12-08,R008,Yara Emad,D0195,Dr. Aya Ali,Pedia,Shubra El Kheima,C,Completed,Sample Accepted,Routine,2,No,17
V0008644,2025-12-08,R009,Hossam Ali,D0226,Dr. Mariam Ali,Internal,Qalyub,B,Completed,Follow-up,Routine,0,Yes,11
V0008645,2025-12-08,R009,Hossam Ali,D0221,Dr. Nour Ali,Gyna,Qalyub,C,Completed,Not Available,Launch,1,No,18
V0008646,2025-12-08,R009,Hossam Ali,D0232,Dr. Aya Fathy,Gyna,Qalyub,A,Completed,Follow-up,Educational,1,Yes,25
V0008647,2025-12-08,R009,Hossam Ali,D0238,Dr. Mostafa Saad,Gyna,Qalyub,C,Cancelled,Not Applicable,Educational,0,No,0
V0008648,2025-12-08,R010,Rana Ashraf,D0272,Dr. Mostafa Adel,Gyna,Maadi,B,Completed,Interested,Routine,1,Yes,19
V0008649,2025-12-08,R010,Rana Ashraf,D0256,Dr. Sara Samir,Gyna,Maadi,C,Completed,No Interest,Follow-up,1,No,23
V0008650,2025-12-08,R012,Nourhan Atef,D0330,Dr. Rana Emad,Pedia,Heliopolis,C,Completed,Interested,Follow-up,1,Yes,17
V0008651,2025-12-08,R012,Nourhan Atef,D0311,Dr. Mariam Adel,Internal,Heliopolis,C,Cancelled,Not Applicable,Educational,0,No,0
V0008652,2025-12-08,R013,Khaled Ibrahim,D0001,Dr. Rana Nabil,Gyna,Shebin El-Kom,B,Rescheduled,Not Applicable,Launch,0,No,0
V0008653,2025-12-08,R013,Khaled Ibrahim,D0013,Dr. Mohamed Emad,Gyna,Shebin El-Kom,C,Completed,Not Available,Educational,0,No,24
V0008654,2025-12-08,R013,Khaled Ibrahim,D0017,Dr. Sara Adel,Pedia,Shebin El-Kom,B,Completed,Interested,Educational,0,Yes,19
V0008655,2025-12-08,R013,Khaled Ibrahim,D0009,Dr. Mostafa Samir,Gyna,Shebin El-Kom,B,Completed,No Interest,Launch,2,No,15
V0008656,2025-12-08,R014,Aya Magdy,D0108,Dr. Sara Wael,Pedia,Tanta,B,Completed,No Interest,Follow-up,0,No,24
V0008657,2025-12-08,R014,Aya Magdy,D0114,Dr. Mariam Emad,Pedia,Tanta,A,Rescheduled,Not Applicable,Routine,0,No,0
V0008658,2025-12-08,R015,Amr Fathy,D0209,Dr. Ahmed Tarek,Internal,Shubra El Kheima,A,Completed,Follow-up,Follow-up,3,Yes,18
V0008659,2025-12-08,R015,Amr Fathy,D0211,Dr. Mostafa Nabil,Internal,Shubra El Kheima,B,Completed,Interested,Follow-up,1,Yes,25
V0008660,12/08/2025,R016,Salma Osama,D0296,Dr. Aya Adel,Pedia,Nasr City,B,Cancelled,Not Applicable,Follow-up,0,No,0
V0008661,2025-12-08,R016,Salma Osama,D0278,Dr. Sara Tarek,Gyna,Nasr City,C,Completed,No Interest,Routine,0,No,18
V0008662,2025-12-09,R001,Ahmed Hassan,D0022,Dr. Mostafa Nabil,Internal,Shebin El-Kom,B,Completed,Sample Accepted,Launch,0,No,7
V0008663,2025-12-09,R001,Ahmed Hassan,D0018,Dr. Aya Ali,Internal,Shebin El-Kom,B,Completed,Not Available,Routine,0,No,15
V0008664,2025-12-09,R002,Mona Samir,D0041,Dr. Nour Emad,Pedia,Menouf,B,Cancelled,Not Applicable,Follow-up,0,No,0
V0008665,2025-12-09,R002,Mona Samir,D0029,Dr. Nour Saad,Internal,Menouf,A,Cancelled,Not Applicable,Educational,0,No,0
V0008666,2025-12-09,R002,Mona Samir,D0031,Dr. Rana Ali,Internal,Menouf,B,Completed,Interested,Routine,1,Yes,18
V0008667,2025-12-09,R003,Karim Hany,D0057,Dr. Mahmoud Nabil,Pedia,Ashmoun,C,Completed,Interested,Launch,2,Yes,24
V0008668,2025-12-09,R003,Karim Hany,D0051,Dr. Mohamed Nabil,Pedia,Ashmoun,B,Completed,Interested,Educational,0,No,20
V0008669,2025-12-09,R004,Sara Mostafa,D0094,Dr. Aya Samir,Internal,Sadat City,A,Completed,Interested,Follow-up,2,No,18
V0008670,2025-12-09,R004,Sara Mostafa,D0089,Dr. Aya Saad,Internal,Sadat City,B,Completed,Sample Accepted,Launch,0,No,12
V0008671,2025-12-09,R004,Sara Mostafa,D0098,Dr. Mahmoud Ali,Internal,Sadat City,A,Cancelled,Not Applicable,Educational,0,No,0
V0008672,2025-12-09,R005,Mahmoud Tarek,D0126,Dr. Mohamed Ali,Pedia,Tanta,A,Completed,Follow-up,Routine,0,Yes,19
V0008673,12/09/2025,R005,Mahmoud Tarek,D0107,Dr. Mahmoud Saad,Gyna,Tanta,B,Completed,Follow-up,Launch,0,Yes,18
V0008674,2025-12-09,R005,Mahmoud Tarek,D0122,Dr. Nour Nabil,Pedia,Tanta,A,Completed,Interested,Routine,1,Yes,15
V0008675,2025-12-09,R005,Mahmoud Tarek,D0128,Dr. Nour Saad,Internal,Tanta,B,Rescheduled,Not Applicable,Launch,0,No,0
V0008676,2025-12-09,R006,Nada Wael,D0139,Dr. Nour Tarek,Internal,El Mahalla El Kubra,B,Completed,Sample Accepted,Educational,1,Yes,12
V0008677,2025-12-09,R006,Nada Wael,D0151,Dr. Mina Hassan,Gyna,El Mahalla El Kubra,B,Completed,Interested,Routine,1,Yes,14
V0008678,2025-12-09,R006,Nada Wael,D0137,Dr. Mahmoud Wael,Internal,El Mahalla El Kubra,C,Completed,No Interest,Routine,0,No,21
V0008679,09-Dec-2025,R007,Mostafa Adel,D0167,Dr. Aya Tarek,PEDIA,Benha,B,Completed,Follow-up,Educational,0,No,8
V0008680,2025-12-09,R007,Mostafa Adel,D0173,Dr. Mahmoud Tarek,Gyna,Benha,C,Completed,Sample Accepted,Follow-up,0,No,21
V0008681,2025-12-09,R008,Yara Emad,D0211,Dr. Mostafa Nabil,Internal,Shubra El Kheima,B,Completed,Interested,Educational,0,Yes,6
V0008682,2025-12-09,R008,Yara Emad,D0208,Dr. Rana Nabil,Pedia,Shubra El Kheima,B,Completed,No Interest,Follow-up,0,No,25
V0008683,2025-12-09,R008,Yara Emad,D0186,Dr. Mahmoud Wael,Pedia,Shubra El Kheima,B,Completed,Follow-up,Follow-up,0,Yes,14
V0008684,2025-12-09,R008,Yara Emad,D0198,Dr. Mina Adel,Internal,Shubra El Kheima,A,Completed,Not Available,Routine,2,No,19
V0008685,2025-12-09,R009,Hossam Ali,D0227,Dr. Ahmed Fathy,Internal,Qalyub,C,Completed,Follow-up,Launch,2,No,16
V0008686,2025-12-09,R009,Hossam Ali,D0224,Dr. Aya Nabil,Pedia,Qalyub,B,Completed,Follow-up,Routine,0,Yes,16
V0008687,2025-12-09,R010,Rana Ashraf,D0263,Dr. Mariam Samir,Pedia,Maadi,B,Rescheduled,Not Applicable,Follow-up,0,No,0
V0008688,2025-12-09,R010,Rana Ashraf,D0272,Dr. Mostafa Adel,Gyna,Maadi,B,Completed,Interested,Follow-up,1,Yes,11
V0008689,2025-12-09,R010,Rana Ashraf,D0248,Dr. Nour Fathy,Internal,Maadi,A,Completed,Sample Accepted,Routine,3,Yes,19
V0008690,2025-12-09,R010,Rana Ashraf,D0260,Dr. Rana Ali,Pedia,Maadi,B,Completed,Not Available,Routine,1,No,30
V0008691,2025-12-09,R011,Mohamed Saad,D0298,Dr. Mohamed Nabil,Pedia,Nasr City,A,Completed,Follow-up,Follow-up,1,No,18
V0008692,2025-12-09,R011,Mohamed Saad,D0279,Dr. Mariam Wael,Internal,Nasr City,B,Completed,No Interest,Routine,1,No,20
V0008693,2025-12-09,R011,Mohamed Saad,D0290,Dr. Aya Fathy,Pedia,Nasr City,C,Completed,Sample Accepted,Follow-up,0,No,16
V0008694,2025-12-09,R013,Khaled Ibrahim,D0009,Dr. Mostafa Samir,Gyna,Shebin El-Kom,B,Completed,No Interest,Launch,2,No,17
V0008695,2025-12-09,R013,Khaled Ibrahim,D0012,Dr. Aya Emad,Pedia,Shebin El-Kom,B,Completed,Not Available,Educational,1,No,16
V0008696,2025-12-09,R013,Khaled Ibrahim,D0027,Dr. Mina Nabil,Gyna,Shebin El-Kom,C,Completed,No Interest,Follow-up,1,No,15
V0008697,2025-12-09,R013,Khaled Ibrahim,D0004,Dr. Rana Emad,Pedia,Shebin El-Kom,C,Rescheduled,Not Applicable,Educational,0,No,0
V0008698,2025-12-09,R014,Aya Magdy,D0127,Dr. Mariam Samir,Gyna,Tanta,A,Completed,Follow-up,Educational,0,Yes,12
V0008699,2025-12-09,R014,Aya Magdy,D0103,Dr. Mariam Tarek,Gyna,Tanta,A,Completed,No Interest,Routine,1,No,15
V0008700,2025-12-09,R014,Aya Magdy,D0104,Dr. Sara Emad,Pedia,Tanta,C,Completed,Interested,Routine,0,No,22
V0008701,2025-12-09,R014,Aya Magdy,D0125,Dr. Mahmoud Tarek,INTERNAL,Tanta,B,Completed,Interested,Educational,1,Yes,17
V0008702,2025-12-09,R016,Salma Osama,D0298,Dr. Mohamed Nabil,Pedia,Nasr City,A,Completed,Not Available,Routine,1,No,21
V0008703,2025-12-09,R016,Salma Osama,D0286,Dr. Aya Saad,Internal,Nasr City,A,Completed,Interested,Follow-up,3,No,11
V0008704,2025-12-10,R001,Ahmed Hassan,D0015,Dr. Aya Tarek,Pedia,Shebin El-Kom,B,Rescheduled,Not Applicable,Routine,0,No,0
V0008705,2025-12-10,R001,Ahmed Hassan,D0027,Dr. Mina Nabil,Gyna,Shebin El-Kom,C,Completed,Follow-up,Educational,1,No,11
V0008706,2025-12-10,R001,Ahmed Hassan,D0006,Dr. Aya Wael,Internal,Shebin El-Kom,A,Completed,Not Available,Launch,0,No,17
V0008707,10-Dec-2025,R002,Mona Samir,D0030,Dr. Mostafa Nabil,Internal,Menouf,B,Cancelled,Not Applicable,Educational,0,No,0
V0008708,2025-12-10,R002,Mona Samir,D0032,Dr. Mostafa Fathy,Pedia,Menouf,C,Completed,Follow-up,Follow-up,1,Yes,17
V0008709,2025-12-10,R003,Karim Hany,D0056,Dr. Sara Wael,Internal,Ashmoun,A,Completed,Follow-up,Educational,2,No,23
V0008710,2025-12-10,R003,Karim Hany,D0071,Dr. Mahmoud Nabil,Pedia,Ashmoun,C,Completed,Follow-up,Follow-up,1,Yes,13
V0008711,2025-12-10,R003,Karim Hany,D0069,Dr. Sara Saad,Internal,Ashmoun,C,Completed,Follow-up,Launch,0,Yes,26
V0008712,2025-12-10,R004,Sara Mostafa,D0088,Dr. Mina Wael,Internal,Sadat City,B,Completed,Follow-up,Launch,1,Yes,19
V0008713,2025-12-10,R004,Sara Mostafa,D0095,Dr. Mostafa Wael,Internal Med,Sadat City,B,Completed,Sample Accepted,Educational,2,Yes,13
V0008714,2025-12-10,R004,Sara Mostafa,D0100,Dr. Sara Tarek,internal ,Sadat City,C,Completed,Interested,Routine,2,No,20
V0008715,2025-12-10,R005,Mahmoud Tarek,D0109,Dr. Ahmed Wael,Gyna,Tanta,B,Completed,Sample Accepted,Follow-up,2,No,26
V0008716,2025-12-10,R005,Mahmoud Tarek,D0115,Dr. Mostafa Adel,Pedia,Tanta,B,Rescheduled,Not Applicable,Educational,0,No,0
V0008717,2025-12-10,R006,Nada Wael,D0150,Dr. Aya Tarek,Pedia,El Mahalla El Kubra,A,Completed,Sample Accepted,Launch,1,Yes,20
V0008718,2025-12-10,R006,Nada Wael,D0156,Dr. Aya Ali,Pedia,El Mahalla El Kubra,B,Completed,Sample Accepted,Educational,2,Yes,19
V0008719,2025-12-10,R006,Nada Wael,D0149,Dr. Aya Ali,Gyna,El Mahalla El Kubra,B,Cancelled,Not Applicable,Follow-up,0,No,0
V0008720,2025-12-10,R007,Mostafa Adel,D0182,Dr. Sara Wael,Internal,Benha,A,Completed,No Interest,Launch,1,No,18
V0008721,2025-12-10,R007,Mostafa Adel,D0169,Dr. Mina Adel,Internal,Benha,B,Completed,Not Available,Launch,3,No,29
V0008722,2025-12-10,R007,Mostafa Adel,D0183,Dr. Aya Saad,Internal,Benha,A,Completed,Interested,Follow-up,0,No,18
V0008723,2025-12-10,R007,Mostafa Adel,D0172,Dr. Mostafa Hassan,Internal,Benha,B,Completed,No Interest,Routine,1,No,16
V0008724,2025-12-10,R009,Hossam Ali,D0239,Dr. Ahmed Samir,Gyna,Qalyub,A,Completed,Not Available,Routine,3,No,23
V0008725,2025-12-10,R009,Hossam Ali,D0234,Dr. Mostafa Samir ,Gyna,Qalyub,C,Cancelled,Not Applicable,Routine,0,No,0
V0008726,12/10/2025,R009,Hossam Ali,D0232,Dr. Aya Fathy,Gyna,Qalyub,A,Completed,Follow-up,Routine,1,No,20
V0008727,2025-12-10,R009,Hossam Ali,D0227,Dr. Ahmed Fathy,Internal,Qalyub,C,Completed,Sample Accepted,Launch,2,No,15
V0008728,2025-12-10,R010,Rana Ashraf,D0251,Dr. Mostafa Hassan,Internal,Maadi,A,Completed,Interested,Launch,0,Yes,26
V0008729,2025-12-10,R010,Rana Ashraf,D0259,Dr. Mostafa Samir,Internal,MAADI,C,Completed,Follow-up,Educational,2,No,19
V0008730,2025-12-10,R010,Rana Ashraf,D0255,Dr. Mohamed Fathy,Internal,Maadi,C,Cancelled,Not Applicable,Routine,0,No,0
V0008731,2025-12-10,R010,Rana Ashraf,D0250,Dr. Mahmoud Tarek,Internal,Maadi,B,Completed,Not Available,Launch,0,No,12
V0008732,2025-12-10,R011,Mohamed Saad,D0275,Dr. Mostafa Saad,Pedia,Nasr City,B,Completed,Sample Accepted,Follow-up,0,Yes,24
V0008733,12/10/2025,R011,Mohamed Saad,D0280,dr. mahmoud samir,Internal,Nasr City,C,Completed,Follow-up,Follow-up,1,Yes,21
V0008734,2025-12-10,R012,Nourhan Atef,D0327,Dr. Aya Adel,Pedia,Heliopolis,B,Completed,Follow-up,Follow-up,0,Yes,20
V0008735,2025-12-10,R012,Nourhan Atef,D0328,Dr. Rana Hassan,Internal,Heliopolis,C,Completed,Follow-up,Launch,0,No,8
V0008736,2025-12-10,R013,Khaled Ibrahim,D0011,Dr. Mohamed Saad,Internal,Shebin El-Kom,A,Completed,Sample Accepted,Launch,2,No,22
V0008737,2025-12-10,R013,Khaled Ibrahim,D0026,Dr. Mostafa Ali,Internal,Shebin El-Kom,B,Rescheduled,Not Applicable,Launch,0,No,0
V0008738,2025-12-10,R013,Khaled Ibrahim,D0023,Dr. Nour Emad,Gyna,Shebin El-Kom,C,Completed,Interested,Launch,0,No,15
V0008739,2025-12-10,R014,Aya Magdy,D0114,Dr. Mariam Emad,Pedia,Tanta,A,Completed,Follow-up,Routine,0,Yes,9
V0008740,2025-12-10,R014,Aya Magdy,D0106,Dr. Rana Adel,Internal,Tanta,C,Completed,Follow-up,Routine,2,No,11
V0008741,2025-12-10,R015,Amr Fathy,D0207,Dr. Ahmed Adel,Internal,Shubra El Kheima,C,Completed,Sample Accepted,Educational,1,No,17
V0008742,2025-12-10,R015,Amr Fathy,D0212,Dr. Nour Fathy,Gyna,Shubra El Kheima,B,Completed,Interested,Routine,1,No,18
V0008743,2025-12-10,R015,Amr Fathy,D0209,Dr. Ahmed Tarek,Internal,Shubra El Kheima,A,Completed,Interested,Launch,1,Yes,15
V0008744,12/10/2025,R015,Amr Fathy,D0197, Dr. Nour Saad,Internal,Shubra El Kheima,B,Completed,Not Available,Educational,1,No,15
V0008745,2025-12-10,R016,Salma Osama,D0279,Dr. Mariam Wael,Internal,Nasr City,B,Cancelled,Not Applicable,Educational,0,No,0
V0008746,2025-12-10,R016,Salma Osama,D0290,Dr. Aya Fathy,Pedia,Nasr City,C,Completed,Interested,Launch,1,Yes,19
V0008747,2025-12-10,R016,Salma Osama,D0291,Dr. Nour Ali,Internal,Nasr City,A,Rescheduled,Not Applicable,Routine,0,No,0
V0008748,2025-12-11,R001,Ahmed Hassan,D0003,Dr. Mina Saad,Pedia,Shebin El-Kom,B,Completed,Follow-up,Follow-up,0,Yes,26
V0008749,2025-12-11,R001,Ahmed Hassan,D0023,Dr. Nour Emad,Gyna,Shebin El-Kom,C,Completed,Sample Accepted,Launch,0,Yes,16
V0008750,2025-12-11,R001,Ahmed Hassan,D0019,Dr. Mina Wael,Gyna,Shebin El-Kom,C,Completed,Follow-up,Follow-up,3,No,16
V0008751,2025-12-11,R002,Mona Samir,D0033,Dr. Ahmed Wael,Pedia,Menouf,C,Completed,Follow-up,Educational,0,Yes,14
V0008752,2025-12-11,R002,Mona Samir,D0046,Dr. Mahmoud Emad,Internal,Menouf,B,Completed,Sample Accepted,Follow-up,0,No,14
V0008753,2025-12-11,R002,Mona Samir,D0039,Dr. Nour Tarek,Pedia,Menouf,A,Completed,Follow-up,Educational,2,Yes,17
V0008754,2025-12-11,R003,Karim Hany,D0064,Dr. Mahmoud Hassan,Gyna,Ashmoun,B,Completed,Sample Accepted,Routine,1,Yes,22
V0008755,2025-12-11,R003,Karim Hany,D0061,Dr. Aya Adel,Internal,Ashmoun,A,Cancelled,Not Applicable,Educational,0,No,0
V0008756,2025-12-11,R004,Sara Mostafa,D0090,Dr. Rana Wael,Gyna,Sadat City,A,Completed,Sample Accepted,Educational,1,Yes,19
V0008757,2025-12-11,R004,Sara Mostafa,D0073,Dr. Rana Ali,Gyna,Sadat City,B,Completed,Follow-up,Educational,1,Yes,10
V0008758,2025-12-11,R004,Sara Mostafa,D0089,Dr. Aya Saad,Internal,Sadat City,B,Completed,Follow-up,Educational,0,No,17
V0008759,2025-12-11,R004,Sara Mostafa,D0099,Dr. Nour Emad,Pediatrics,Sadat City,B,Completed,Interested,Follow-up,0,Yes,22
V0008760,12/11/2025,R005,Mahmoud Tarek,D0115,Dr. Mostafa Adel,Pedia,Tanta,B,Completed,Interested,Launch,2,Yes,19
V0008761,2025-12-11,R005,Mahmoud Tarek,D0120,Dr. Aya Saad,Pedia,Tanta,A,Completed,Interested,Follow-up,2,No,16
V0008762,2025-12-11,R006,Nada Wael,D0132,Dr. Ahmed Ali,Pedia,El Mahalla El Kubra,C,Completed,Sample Accepted,Routine,0,Yes,24
V0008763,2025-12-11,R006,Nada Wael,D0137,Dr. Mahmoud Wael,Internal,El Mahalla El Kubra,C,Completed,Sample Accepted,Educational,1,Yes,16
V0008764,2025-12-11,R008,yara emad,D0196,Dr. Sara Wael,Pedia,Shubra El Kheima,C,Completed,Interested,Launch,0,No,27
V0008765,2025-12-11,R008,Yara Emad,D0208,Dr. Rana Nabil,Pedia,Shubra El Kheima,B,Completed,Interested,Routine,0,No,18
V0008766,2025-12-11,R008,Yara Emad,D0193,Dr. Mina Hassan,GYNA,Shubra El Kheima,B,Completed,Interested,Follow-up,2,No,5
V0008767,2025-12-11,R008,Yara Emad,D0210,Dr. Ahmed Adel,Internal,SHUBRA EL KHEIMA,C,Completed,Sample Accepted,Educational,0,Yes,16
V0008768,12/11/2025,R009,Hossam Ali,D0219,Dr. Mariam Wael,Pedia,Qalyub,C,Cancelled,Not Applicable,Educational,0,No,0
V0008769,2025-12-11,R009,Hossam Ali,D0239,Dr. Ahmed Samir,Gyna,Qalyub,A,Cancelled,Not Applicable,Educational,0,No,0
V0008770,2025-12-11,R010,Rana Ashraf,D0247,Dr. Aya Nabil,Internal,Maadi,B,Completed,Sample Accepted,Launch,0,No,14
